URL_Length,Domain_Length,Path_Length,Query_Length,Num_Dots,Num_Hyphens,Num_Underscores,Num_Slashes,Num_Digits,Num_Special_Chars,Num_Subdomains,Has_IP,Has_HTTPS,Has_At_Symbol,Has_Prefix_Suffix,Has_Redirection,Tiny_URL,Suspicious_Keyword_Count,Contains_Login,Contains_Verify,Contains_Update,Contains_Bank,Contains_Secure,Entropy,label
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.914,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,0
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0424,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
16,9,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4528,1
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0661,1
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9435,0
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7202,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0603,0
28,21,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7534,1
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9149,0
28,21,0,0,4,0,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8518,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5435,0
32,25,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0153,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3502,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5724,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,1
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6431,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8403,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
21,14,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9161,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9387,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
24,17,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5535,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8797,1
32,25,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8164,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708,1
37,30,0,0,3,1,0,2,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,4.1416,1
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4037,1
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4251,1
60,53,0,0,5,2,0,2,0,10,3,0,0,0,1,0,0,2,0,0,0,0,0,4.3362,1
37,30,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1212,0
63,56,0,0,4,19,0,2,0,26,3,0,0,0,1,0,0,2,1,0,0,0,1,3.8228,1
39,32,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0672,0
29,22,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9354,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
32,25,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.965,1
24,17,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.6368,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8729,0
37,30,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1212,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8492,0
35,28,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2617,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1337,1
26,19,0,0,2,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7774,1
29,22,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9094,0
36,29,0,0,3,2,0,2,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2527,1
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,0
32,25,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0306,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6978,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7821,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7483,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
24,17,0,0,2,0,0,2,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8554,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0851,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5227,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,0
26,19,0,0,4,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3.6903,0
38,31,0,0,3,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9708,1
17,10,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8522,1
17,10,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6169,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9121,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5219,1
33,26,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,2,0,0,0,0,0,4.165,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
27,20,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6521,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8492,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
42,35,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,2,0,0,1,0,0,4.0586,1
21,14,0,0,3,0,0,2,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3.6538,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4817,0
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
35,28,0,0,2,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0576,1
29,22,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1423,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9677,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1039,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8797,0
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8269,1
24,17,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9183,1
29,22,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673,0
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9435,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8279,1
30,23,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0817,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7337,0
25,18,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9435,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3921,0
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8209,1
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4937,1
20,13,0,0,3,0,0,2,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3.4087,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8424,1
32,25,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0306,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4399,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8279,1
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7842,1
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5725,1
43,36,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,4.2512,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7947,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9862,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4316,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7721,0
19,12,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,0
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8543,0
39,32,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0672,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8269,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3083,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
20,13,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8219,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7888,1
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0049,0
45,38,0,0,2,4,0,2,3,9,1,0,0,0,1,0,0,1,0,0,0,0,0,4.2334,1
30,23,0,0,1,1,0,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9736,1
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6069,0
36,29,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2317,0
30,23,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8981,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5033,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0061,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7294,1
40,33,0,0,2,0,0,2,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2276,1
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4219,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6693,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7534,0
41,34,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,4.0097,1
32,25,0,0,2,2,0,2,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2653,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,1
20,13,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6842,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.882,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6819,1
26,19,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.056,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8314,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,0
65,58,0,0,2,6,0,2,4,11,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3908,1
27,20,0,0,2,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8562,1
31,24,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8647,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6212,0
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
28,21,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8693,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9706,0
24,17,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.835,1
28,21,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.655,1
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9706,1
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9937,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7483,1
31,24,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6034,0
32,25,0,0,2,2,0,2,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9528,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8731,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5884,1
19,12,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,1
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9149,0
110,103,0,0,13,1,2,2,5,19,11,0,0,0,1,0,0,0,0,0,0,0,0,4.5074,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9401,1
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.736,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1329,1
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6897,0
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0851,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7406,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8424,0
26,19,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8731,1
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
28,21,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8693,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8441,0
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7951,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5884,0
21,14,0,0,3,0,0,2,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2.9871,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
32,25,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1167,0
29,22,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8833,1
29,22,0,0,2,1,0,2,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0902,1
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4548,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9702,1
60,53,0,0,6,1,0,2,1,10,5,0,0,0,1,0,0,0,0,0,0,0,0,4.2855,1
36,29,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2317,0
31,24,0,0,2,1,0,2,5,6,1,0,0,0,1,0,0,1,0,0,0,0,0,4.0023,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7962,0
29,22,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0213,0
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5435,0
27,20,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.7784,0
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8249,0
32,25,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0511,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,1
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
27,20,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,3.9545,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5945,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9022,0
38,31,0,0,2,2,0,2,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1433,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0114,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1039,1
28,21,0,0,2,1,0,2,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2804,1
31,24,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1037,1
34,27,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9254,0
20,13,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8219,1
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.744,1
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9312,1
38,31,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,4.2866,1
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842,0
28,21,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0391,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5726,0
26,19,0,0,2,1,0,2,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0851,1
32,25,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8636,1
32,25,0,0,2,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0542,1
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4219,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3921,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6819,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
34,27,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0209,1
22,15,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6069,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6425,1
32,25,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9917,1
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6163,0
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8797,0
24,17,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1683,1
28,21,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0661,1
33,26,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9077,0
32,25,0,0,2,1,0,2,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,3.9445,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,1
28,21,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5495,1
36,29,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0305,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0391,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7219,1
27,20,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5744,1
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.882,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
35,28,0,0,3,1,0,2,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,3.8174,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3921,0
31,24,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1926,1
30,23,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9647,1
